tiempo,morado,rojo,naranja,amarillo,verde
210.00,145,137,4095,4067,4095
210.00,219,682,3600,3565,3453
210.00,91,0,3574,3582,3696
210.00,71,0,3458,3408,3442
211.00,0,0,0,31,0
211.00,0,0,0,8,0
211.00,0,0,0,0,0
212.00,0,0,0,2,0
212.00,0,0,0,17,0
212.00,18,0,0,54,0
212.00,0,0,0,90,0
212.00,0,0,0,66,0
213.00,0,0,0,12,0
213.00,0,0,0,43,0
213.00,0,0,0,48,0
213.00,0,0,0,109,0
213.00,0,0,0,67,0
214.00,0,0,0,98,0
214.00,0,0,31,66,0
214.00,0,0,0,0,0
214.00,0,0,0,67,0
214.00,0,0,0,48,0
214.00,0,0,0,44,0
215.00,0,0,0,53,0
215.00,0,0,0,141,0
215.00,0,0,0,63,0
215.00,0,0,0,80,0
215.00,0,0,0,99,0
216.00,0,0,0,81,0
216.00,0,0,0,2,0
216.00,0,0,0,0,0
216.00,0,0,0,8,0
216.00,0,134,0,22,0
217.00,0,132,0,14,3
217.00,0,144,0,6,0
217.00,0,111,0,0,0
217.00,0,144,0,46,20
217.00,0,122,0,10,0
218.00,0,112,0,0,0
218.00,0,0,0,16,0
218.00,0,0,0,17,0
218.00,0,0,0,16,0
218.00,0,0,0,0,0
218.00,0,432,0,29,0
219.00,0,29,0,54,0
219.00,0,29,0,16,0
219.00,0,420,0,2,0
219.00,0,0,0,13,0
219.00,0,546,0,0,0
220.00,0,0,0,0,0
220.00,0,0,0,0,0
220.00,480,3689,3818,3797,3884
220.00,405,3161,3111,3120,3107
220.00,0,0,0,64,0
221.00,0,0,0,137,0
221.00,0,0,0,110,0
221.00,0,0,0,139,0
221.00,0,0,0,112,0
221.00,509,3792,3853,3957,4065
222.00,466,3782,3812,3895,4058
222.00,476,3485,3658,3726,3807
222.00,478,3483,3562,3536,3654
222.00,0,0,0,122,0
222.00,0,0,0,68,0
223.00,0,0,0,75,0
223.00,592,4095,4095,4095,4095
224.00,528,3425,3503,3426,3419
224.00,411,3686,3754,3833,3887
224.00,511,2736,2663,2621,2629
224.00,413,2679,2679,2683,2702
224.00,118,313,2764,2773,2772
224.00,341,2522,2558,2640,2640
225.00,379,2577,2621,2737,2751
225.00,444,2662,2677,2721,2739
225.00,490,2913,2928,2992,3023
225.00,445,2959,2995,3063,3067
225.00,487,3278,3342,3408,3462
226.00,117,51,3472,3536,3534
226.00,99,10,3091,3137,3129
226.00,393,2277,2320,2325,2378
226.00,368,3220,3268,3334,3440
226.00,467,3163,3187,3231,3271
227.00,551,3572,3662,3888,3805
227.00,594,4011,4095,4095,4095
227.00,493,3056,2992,2983,3012
227.00,491,3779,3910,4089,4095
227.00,482,3375,3353,3454,3473
227.00,511,3515,3569,3693,3714
227.00,471,4095,4095,4095,4095
228.00,487,2668,2768,2801,2846
228.00,379,3583,3681,3729,3890
228.00,131,0,4095,4095,4095
228.00,214,725,4095,4095,4095
228.00,143,0,4095,4095,4095
228.00,80,68,2874,2933,2926
229.00,496,3404,3569,3637,3728
229.00,534,3699,3751,3793,3905
229.00,481,2736,2779,2690,2751
229.00,529,2694,2734,2708,2678
229.00,503,2536,2579,2593,2590
229.00,401,2652,2736,2786,2800
230.00,484,3539,3618,3731,3824
230.00,565,4060,4095,4095,4095
230.00,240,707,4095,4095,4095
230.00,151,0,4095,4095,4095
230.00,399,2627,2673,2763,2763
230.00,475,3344,3383,3434,3456
